name,team,player_position,penalty_name,penalty_yards
C.Baker,Seattle,TE,Ineligible Downfield Pass,0
C.Cooley,Washington,TE,Offside on Free Kick,20
C.Cooley,Washington,TE,Leaping,0
C.Fitzsimmons,Detroit,TE,Roughing the Passer,75
C.Fitzsimmons,Detroit,TE,Offensive Offside,0
C.Harbor,Philadelphia,TE,Kickoff Out of Bounds,0
C.Stevens,Tennessee,TE,Unsportsmanlike Conduct,63
D.Clark,Indianapolis,TE,Offensive Holding,434
D.Clark,Indianapolis,TE,Player Out of Bounds on Kick,0
D.Coats,Cincinnati,TE,Personal Foul,30
D.Coats,Cincinnati,TE,False Start,184
D.Dinkins,New Orleans,TE,Personal Foul,15
D.Dinkins,New Orleans,TE,Illegal Kick/Kicking Loose Ball,0
D.Fells,St. Louis,TE,Illegal Wedge,0
D.Fells,St. Louis,TE,Lowering the Head to Initiate Contact,0
D.Fells,St. Louis,TE,Illegal Substitution,5
D.Fells,St. Louis,TE,Face Mask (15 Yards),74
D.Fells,St. Louis,TE,Offensive Pass Interference,60
D.Fells,St. Louis,TE,Illegal Receiver Pass,0
D.Fine,Buffalo,TE,Short Free Kick,0
D.Fine,Buffalo,TE,Lowering the Head to Initiate Contact,0
D.Graham,Denver,TE,Invalid Fair Catch Signal,0
D.Graham,Denver,TE,Horse Collar Tackle,30
D.Graham,Denver,TE,Illegal Use of Hands,15
D.Graham,Denver,TE,Illegal Forward Pass,0
D.Graham,Denver,TE,Ineligible Downfield Pass,0
D.Graham,Denver,TE,Neutral Zone Infraction,0
D.Graham,Denver,TE,Invalid Fair Catch Signal,0
D.Johnson,N.Y. Giants,TE,Illegal Bat,0
D.Johnson,Pittsburgh,TE,Illegal Onside Kick,0
D.Johnson,St. Louis,TE,Fair Catch Interference,0
D.Keller,N.Y. Jets,TE,Face Mask (15 Yards),75
D.Keller,N.Y. Jets,TE,Kickoff Out of Bounds,0
D.Keller,N.Y. Jets,TE,Illegally Kicking Ball,0
D.Keller,N.Y. Jets,TE,Illegal Onside Kick,0
D.Keller,N.Y. Jets,TE,Encroachment,20
D.Lee,Green Bay,TE,False Start,174
D.Lee,Green Bay,TE,Clipping,0
D.Lee,Green Bay,TE,Illegal Motion,5
D.Rosario,Carolina,TE,Illegally Kicking Ball,0
D.Rosario,Carolina,TE,Chop Block,0
D.Rosario,Carolina,TE,Illegal Substitution,0
D.Schouman,Buffalo,TE,Illegal Bat,0
D.Thomas,New Orleans,TE,Defensive 12 On-field,16
D.Thomas,New Orleans,TE,Kickoff Out of Bounds,0
D.Thomas,New Orleans,TE,Illegal Touch Pass,0
D.Thomas,New Orleans,TE,Lowering the Head to Initiate Contact,0
D.Walker,San Francisco,TE,Illegal Formation,15
D.Walker,San Francisco,TE,Illegal Substitution,25
D.Walker,San Francisco,TE,Offensive Too Many Men on Field,0
D.Walker,San Francisco,TE,Horse Collar Tackle,4
D.Walker,San Francisco,TE,Defensive Offside,65
E.Moore,Cleveland,TE,Illegal Motion,15
E.Moore,Cleveland,TE,Defensive 12 On-field,0
F.Davis,Washington,TE,Delay of Game,35
F.Davis,Washington,TE,Personal Foul,45
F.Davis,Washington,TE,Leaping,0
F.Davis,Washington,TE,Illegal Contact,40
F.Davis,Washington,TE,Unsportsmanlike Conduct,53
G.Estandia,Cleveland,TE,Illegal Kick/Kicking Loose Ball,0
G.Estandia,Jacksonville,TE,Illegally Kicking Ball,0
G.Olsen,Chicago,TE,Kick Catch Interference,0
G.Olsen,Chicago,TE,Illegal Kick/Kicking Loose Ball,0
G.Olsen,Chicago,TE,Interference with Opportunity to Catch,0
G.Robinson,Indianapolis,TE,Tripping,0
G.Robinson,Indianapolis,TE,Delay of Kickoff,0
H.Miller,Pittsburgh,TE,Roughing the Kicker,15
H.Miller,Pittsburgh,TE,Player Out of Bounds on Punt,0
H.Miller,Pittsburgh,TE,Face Mask (15 Yards),72
H.Miller,Pittsburgh,TE,Illegal Forward Handoff,0
H.Miller,Pittsburgh,TE,Illegal Kick,0
J.Carlson,Seattle,TE,Face Mask,0
J.Carlson,Seattle,TE,Ineligible Downfield Pass,0
J.Carlson,Seattle,TE,Illegal Forward Handoff,0
J.Carlson,Seattle,TE,Illegal Touch Kick,5
J.Carlson,Seattle,TE,Defensive Delay of Game,0
J.Carlson,Seattle,TE,Ineligible Downfield Kick,15
J.Dreessen,Houston,TE,Illegal Onside Kick,0
J.Dugan,Minnesota,TE,Defensive Too Many Men on Field,0
J.Foschi,Cincinnati,TE,Illegal Touch Pass,10
J.Foschi,Cincinnati,TE,Illegal Block Above the Waist,128
J.Foschi,Cincinnati,TE,Offside on Free Kick,0
J.Foschi,Cincinnati,TE,Kick Catch Interference,0
J.Foschi,Cincinnati,TE,Horse Collar Tackle,15
J.Foschi,Cincinnati,TE,Disqualification,0
J.Foschi,Cincinnati,TE,Clipping,0
J.Gilmore,Tampa Bay,TE,Ineligible Downfield Pass,5
J.Gilmore,Tampa Bay,TE,Illegal Kick,0
J.Gilmore,Tampa Bay,TE,Ineligible Downfield Pass,5
J.Gilmore,Tampa Bay,TE,Lowering the Head to Initiate Contact,0
J.Gresham,Cincinnati,TE,Illegal Wedge,0
J.Gresham,Cincinnati,TE,Kickoff Out of Bounds,0
J.Haynos,Miami,TE,Invalid Fair Catch Signal,0
J.Haynos,Miami,TE,Low Block,0
J.Haynos,Miami,TE,Interference with Opportunity to Catch,0
J.King,Carolina,TE,False Start,167
J.King,Carolina,TE,Illegal Use of Hands,10
J.King,Carolina,TE,Illegal Crackback,30
J.King,Carolina,TE,Kickoff Out of Bounds,0
J.King,Carolina,TE,Illegal Contact,15
J.Kleinsasser,Minnesota,TE,Tripping,0
J.Kleinsasser,Minnesota,TE,Lowering the Head to Make Forcible Contact,0
J.Kleinsasser,Minnesota,TE,Intentional Grounding,0
J.Kleinsasser,Minnesota,TE,Illegal Motion,10
J.Kleinsasser,Minnesota,TE,Illegal Blindside Block,0
J.Klopfenstein,Buffalo,TE,Chop Block,30
J.O'Connell,Kansas City,TE,Illegal Peelback,0
J.Peelle,Atlanta,TE,Tripping,20
J.Peelle,Atlanta,TE,Unsportsmanlike Conduct,30
J.Peelle,Atlanta,TE,Offensive Too Many Men on Field,0
J.Phillips,Dallas,TE,Illegal Use of Hands,0
J.Phillips,Dallas,TE,Delay of Kickoff,0
J.Shockey,New Orleans,TE,Low Block,15
J.Shockey,New Orleans,TE,Defensive Delay of Game,0
J.Shockey,New Orleans,TE,Offensive Too Many Men on Field,0
J.Shockey,New Orleans,TE,Chop Block,25
J.Stevens,Tampa Bay,TE,Face Mask (15 Yards),135
J.Stevens,Tampa Bay,TE,Clipping,0
J.Stupar,Buffalo,TE,Lowering the Head to Initiate Contact,0
J.Witten,Dallas,TE,Illegal Forward Pass,5
J.Witten,Dallas,TE,Player Out of Bounds on Punt,0
J.Witten,Dallas,TE,Illegal Kick,0
J.Witten,Dallas,TE,Roughing the Kicker,0
J.Witten,Dallas,TE,Intentional Grounding,42
J.Witten,Dallas,TE,Offensive Too Many Men on Field,0
J.Witten,Dallas,TE,Personal Foul,45
J.Witten,Dallas,TE,Illegal Peelback,0
J.Witten,Dallas,TE,Offensive 12 On-field,0
K.Boss,N.Y. Giants,TE,Encroachment,0
K.Boss,N.Y. Giants,TE,Illegal Procedure,0
K.Davis,Chicago,TE,Illegal Use of Hands,10
K.Davis,Chicago,TE,Illegal Bat,0
K.Winslow,Tampa Bay,TE,Illegal Onside Kick,0
K.Winslow,Tampa Bay,TE,Illegal Substitution,20
K.Winslow,Tampa Bay,TE,Offensive Holding,373
K.Winslow,Tampa Bay,TE,Intentional Grounding,10
K.Winslow,Tampa Bay,TE,Kick Catch Interference,0
L.Pope,Kansas City,TE,Illegal Cut,0
L.Pope,Kansas City,TE,Illegal Use of Hands,20
L.Pope,Kansas City,TE,Defensive Offside,54
L.Pope,Kansas City,TE,Lowering the Head to Initiate Contact,0
L.Smith,Baltimore,TE,Offensive Pass Interference,40
M.Bennett,Dallas,TE,Tripping,0
M.Bennett,Dallas,TE,Illegal Double-Team Block,0
M.Bennett,Dallas,TE,Defensive Too Many Men on Field,0
M.Bennett,Dallas,TE,Defensive Delay of Game,5
M.Bennett,Dallas,TE,Delay of Kickoff,0
M.Bennett,Dallas,TE,Illegal Forward Pass,5
M.Bennett,Dallas,TE,Delay of Game,17
M.Gaines,Cleveland,TE,Running Into the Kicker,0
M.Lewis,Jacksonville,TE,Illegal Shift,5
M.Lewis,Jacksonville,TE,Offensive Too Many Men on Field,0
M.Lewis,Jacksonville,TE,Illegal Peelback,0
M.Lewis,Jacksonville,TE,Illegal Procedure,0
M.Matthews,New England,TE,Running Into the Kicker,0
M.Mulligan,N.Y. Jets,TE,Illegal Cut,0
M.Sellers,Washington,TE,Low Block,0
M.Sellers,Washington,TE,Illegal Use of Hands,25
M.Sellers,Washington,TE,Delay of Game,45
M.Sellers,Washington,TE,Illegal Substitution,0
M.Sellers,Washington,TE,Player Out of Bounds on Punt,10
M.Sellers,Washington,TE,False Start,188
M.Sellers,Washington,TE,Delay of Kickoff,0
M.Spaeth,Pittsburgh,TE,Defensive Offside,45
M.Spaeth,Pittsburgh,TE,Illegal Substitution,10
M.Spaeth,Pittsburgh,TE,Invalid Fair Catch Signal,0
O.Daniels,Houston,TE,Illegal Crackback,0
O.Daniels,Houston,TE,Running Into the Kicker,10
R.Gronkowski,New England,TE,Fair Catch Interference,15
R.Gronkowski,New England,TE,Short Free Kick,0
R.McMichael,St. Louis,TE,Neutral Zone Infraction,38
R.McMichael,St. Louis,TE,Face Mask,0
R.McMichael,St. Louis,TE,Lowering the Head to Initiate Contact,0
R.Quinn,Denver,TE,Interference with Opportunity to Catch,0
R.Quinn,Denver,TE,Unsportsmanlike Conduct,27
S.Havner,Green Bay,TE,Face Mask (5 Yards),0
S.Havner,Green Bay,TE,Defensive Delay of Game,0
S.Havner,Green Bay,TE,Ineligible Downfield Kick,10
S.Havner,Green Bay,TE,Illegal Bat,0
S.Heiden,Cleveland,TE,Illegal Receiver Pass,0
S.Heiden,Cleveland,TE,Defensive Pass Interference,366
S.Nelson,Buffalo,TE,Low Block,0
S.Nelson,Buffalo,TE,Illegal Crackback,0
S.Nelson,Buffalo,TE,Illegal Procedure,0
S.Nelson,Buffalo,TE,Tripping,10
S.Ryan,Kansas City,TE,Personal Foul,18
S.Ryan,Kansas City,TE,Chop Block,15
S.Ryan,Kansas City,TE,Invalid Fair Catch Signal,0
S.Spach,Arizona,TE,Offensive Offside,0
S.Spach,Arizona,TE,Disqualification,0
S.Spach,Arizona,TE,Illegal Receiver Pass,0
S.Spach,Arizona,TE,Illegal Shift,5
S.Spach,Arizona,TE,Clipping,0
T.Beckum,N.Y. Giants,TE,Defensive Holding,42
T.Beckum,N.Y. Giants,TE,Illegal Block Above the Waist,36
T.Crabtree,Green Bay,TE,Defensive Holding,35
T.Gonzalez,Atlanta,TE,Illegal Touch Kick,0
T.Gonzalez,Atlanta,TE,Disqualification,0
T.Gonzalez,Atlanta,TE,Defensive 12 On-field,5
T.Heap,Baltimore,TE,Offensive 12 On-field,0
T.Heap,Baltimore,TE,Leaping,0
T.Heap,Baltimore,TE,Intentional Grounding,26
T.Heap,Baltimore,TE,Offensive Offside,0
T.Heap,Baltimore,TE,Neutral Zone Infraction,15
T.Moeaki,Kansas City,TE,Illegal Formation,15
T.Santi,Indianapolis,TE,Illegal Forward Pass,5
T.Scheffler,Denver,TE,Illegally Kicking Ball,0
T.Scheffler,Denver,TE,Disqualification,0
T.Stewart,Oakland,TE,Leverage,14
T.Stewart,Oakland,TE,Taunting,0
V.Davis,San Francisco,TE,Offensive 12 On-field,0
V.Davis,San Francisco,TE,Offensive 12 On-field,0
V.Davis,San Francisco,TE,Illegal Cut,0
V.Davis,San Francisco,TE,Player Out of Bounds on Punt,5
V.Davis,San Francisco,TE,Roughing the Passer,83
V.Davis,San Francisco,TE,Illegal Bat,0
V.Davis,San Francisco,TE,Personal Foul,30
V.Davis,San Francisco,TE,Illegal Touch Pass,0
V.Davis,San Francisco,TE,Defensive Holding,18
V.Davis,San Francisco,TE,Illegal Receiver Pass,0
V.Shiancoe,Minnesota,TE,Illegal Forward Pass,0
V.Shiancoe,Minnesota,TE,Lowering the Head to Initiate Contact,0
V.Shiancoe,Minnesota,TE,Illegal Onside Kick,0
V.Shiancoe,Minnesota,TE,Defensive 12 On-field,5
W.Heller,Detroit,TE,Face Mask (15 Yards),117
W.Heller,Detroit,TE,Horse Collar Tackle,28
W.Heller,Detroit,TE,Illegal Formation,20
W.Heller,Detroit,TE,Short Free Kick,0
Z.Miller,Oakland,TE,Player Out of Bounds on Kick,0
Z.Miller,Oakland,TE,Offensive 12 On-field,0
Z.Miller,Oakland,TE,Illegal Block Above the Waist,58
Z.Miller,Oakland,TE,Horse Collar Tackle,30
Z.Potter,Jacksonville,TE,Defensive 12 On-field,0
A.Battle,San Francisco,WR,Roughing the Passer,15
A.Benn,Tampa Bay,WR,Illegal Forward Handoff,0
A.Boldin,Arizona,WR,Encroachment,19
A.Boldin,Arizona,WR,Unsportsmanlike Conduct,28
A.Boldin,Baltimore,WR,Offensive Too Many Men on Field,0
A.Bryant,Tampa Bay,WR,Illegal Procedure,0
A.Collie,Indianapolis,WR,Personal Foul,143
A.Collie,Indianapolis,WR,Horse Collar Tackle,0
A.Collie,Indianapolis,WR,Player Out of Bounds on Punt,0
A.Collie,Indianapolis,WR,Player Out of Bounds on Kick,0
A.Johnson,Houston,WR,Leverage,0
B.Berrian,Minnesota,WR,False Start,194
B.Berrian,Minnesota,WR,Offensive Holding,354
B.Berrian,Minnesota,WR,Delay of Game,46
B.Berrian,Minnesota,WR,Illegal Formation,10
B.Clark,Tampa Bay,WR,Taunting,15
B.Clark,Tampa Bay,WR,Illegal Blindside Block,0
B.Edwards,Cleveland,WR,Illegal Motion,0
B.Edwards,Cleveland,WR,Defensive Too Many Men on Field,0
B.Edwards,Cleveland,WR,Leverage,0
B.Edwards,N.Y. Jets,WR,Personal Foul,75
B.Edwards,N.Y. Jets,WR,Defensive Too Many Men on Field,0
B.Edwards,N.Y. Jets,WR,Illegal Touch Pass,0
B.Edwards,N.Y. Jets,WR,Illegal Formation,10
B.Edwards,N.Y. Jets,WR,Ineligible Downfield Kick,10
B.Edwards,N.Y. Jets,WR,Offensive Holding,393
B.Finneran,Atlanta,WR,Illegal Double-Team Block,0
B.Gibson,St. Louis,WR,Offensive Holding,323
B.Hartline,Miami,WR,Leverage,15
B.Hartline,Miami,WR,Illegal Forward Pass,0
B.Hartline,Miami,WR,Kickoff Out of Bounds,0
B.Jones,San Francisco,WR,Ineligible Downfield Kick,0
B.Marshall,Denver,WR,Illegal Block Above the Waist,27
B.Marshall,Denver,WR,Unnecessary Roughness,75
B.Marshall,Denver,WR,Unnecessary Roughness,47
B.Marshall,Denver,WR,Defensive 12 On-field,15
B.Marshall,Denver,WR,Defensive Too Many Men on Field,0
B.Obomanu,Seattle,WR,Face Mask (5 Yards),0
B.Obomanu,Seattle,WR,Illegal Shift,15
B.Smith,N.Y. Jets,WR,Kickoff Out of Bounds,0
B.Smith,N.Y. Jets,WR,Offensive Holding,321
B.Smith,N.Y. Jets,WR,Chop Block,30
B.Stokley,Denver,WR,Unsportsmanlike Conduct,59
B.Tate,New England,WR,Illegal Procedure,0
B.Wade,Kansas City,WR,Face Mask (15 Yards),75
B.Wade,Kansas City,WR,Low Block,0
C.Chambers,Kansas City,WR,Illegal Touch Kick,0
C.Chambers,Kansas City,WR,Illegal Use of Hands,24
C.Chambers,Kansas City,WR,Delay of Kickoff,0
C.Chambers,Kansas City,WR,Illegal Peelback,0
C.Johnson,Cincinnati,WR,Offensive Holding,344
C.Johnson,Cincinnati,WR,Taunting,0
C.Johnson,Cincinnati,WR,Defensive Pass Interference,57
C.Johnson,Cincinnati,WR,Illegal Receiver Pass,0
C.Johnson,Cincinnati,WR,Defensive Offside,45
C.Johnson,Cincinnati,WR,Illegal Bat,0
C.Johnson,Cincinnati,WR,Taunting,0
C.Johnson,Cincinnati,WR,Unnecessary Roughness,180
C.Johnson,Detroit,WR,Illegal Onside Kick,0
C.Johnson,Detroit,WR,Illegal Contact,35
C.Johnson,Detroit,WR,Illegal Peelback,0
C.Johnson,Detroit,WR,Offside on Free Kick,0
C.Roby,New Orleans,WR,Illegal Bat,0
C.Roby,New Orleans,WR,Illegal Contact,20
C.Roby,New Orleans,WR,Leaping,0
C.Roby,New Orleans,WR,Offside on Free Kick,10
C.Schilens,Oakland,WR,Offensive Pass Interference,65
C.Schilens,Oakland,WR,Leaping,0
C.Schilens,Oakland,WR,Invalid Fair Catch Signal,0
D.Amendola,St. Louis,WR,Face Mask (15 Yards),85
D.Amendola,St. Louis,WR,Illegal Motion,5
D.Anderson,Houston,WR,Offside on Free Kick,10
D.Avery,St. Louis,WR,Encroachment,15
D.Bess,Miami,WR,Kick Catch Interference,0
D.Bowe,Kansas City,WR,Illegal Double-Team Block,0
D.Bowe,Kansas City,WR,Fair Catch Interference,0
D.Branch,Seattle,WR,Taunting,0
D.Bryant,Dallas,WR,Interference with Opportunity to Catch,15
D.Bryant,Dallas,WR,Neutral Zone Infraction,15
D.Driver,Green Bay,WR,Face Mask (5 Yards),0
D.Driver,Green Bay,WR,Lowering the Head to Make Forcible Contact,0
D.Hagan,N.Y. Giants,WR,Illegal Forward Pass,0
D.Hagan,N.Y. Giants,WR,Running Into the Kicker,0
D.Henderson,New Orleans,WR,Illegal Formation,20
D.Henderson,New Orleans,WR,Encroachment,50
D.Henderson,New Orleans,WR,Illegal Double-Team Block,0
D.Hester,Chicago,WR,Illegal Contact,15
D.Hester,Chicago,WR,Illegal Wedge,0
D.Hester,Chicago,WR,Short Free Kick,0
D.Heyward-Bey,Oakland,WR,Illegal Receiver Pass,0
D.Hixon,N.Y. Giants,WR,Offensive Too Many Men on Field,0
D.Jackson,Philadelphia,WR,Unnecessary Roughness,66
D.Jackson,Philadelphia,WR,Ineligible Downfield Kick,5
D.Jackson,Philadelphia,WR,False Start,165
D.Jackson,Philadelphia,WR,Illegal Use of Hands,10
D.Jackson,Philadelphia,WR,Illegal Kick,0
D.Jarrett,Carolina,WR,Defensive Delay of Game,0
D.Mason,Baltimore,WR,Interference with Opportunity to Catch,0
D.Mason,Baltimore,WR,Illegal Peelback,0
D.Mason,Baltimore,WR,Kick Catch Interference,0
D.Mason,Baltimore,WR,Lowering the Head to Make Forcible Contact,0
D.Mason,Baltimore,WR,Illegal Block Above the Waist,27
D.Northcutt,Detroit,WR,Illegal Shift,0
D.Tyree,Baltimore,WR,Offensive Offside,0
D.Tyree,Baltimore,WR,Roughing the Passer,120
D.Williams,Detroit,WR,Low Block,0
D.Williams,Detroit,WR,Neutral Zone Infraction,34
E.Bennett,Chicago,WR,Tripping,0
E.Bennett,Chicago,WR,Illegal Formation,15
E.Decker,Denver,WR,Disqualification,17
E.Royal,Denver,WR,Illegal Kick,0
E.Royal,Denver,WR,Illegal Peelback,0
E.Royal,Denver,WR,Player Out of Bounds on Punt,5
E.Weems,Atlanta,WR,Illegal Block Above the Waist,25
E.Wilford,Jacksonville,WR,Leaping,0
E.Wilford,Jacksonville,WR,Defensive Delay of Game,0
G.Camarillo,Miami,WR,Encroachment,10
G.Camarillo,Miami,WR,Illegal Blindside Block,0
G.Jennings,Green Bay,WR,Clipping,0
G.Jennings,Green Bay,WR,Offensive 12 On-field,0
G.Lewis,Minnesota,WR,Illegal Forward Handoff,0
G.Lewis,Minnesota,WR,Clipping,0
H.Baskett,Minnesota,WR,Defensive Pass Interference,330
H.Ward,Pittsburgh,WR,Offside on Free Kick,0
H.Ward,Pittsburgh,WR,Leverage,0
H.Ward,Pittsburgh,WR,Ineligible Downfield Kick,15
H.Ward,Pittsburgh,WR,Illegal Touch Kick,0
I.Bruce,San Francisco,WR,Clipping,0
J.Avant,Philadelphia,WR,Ineligible Downfield Kick,10
J.Avant,Philadelphia,WR,Illegal Onside Kick,0
J.Cribbs,Cleveland,WR,Illegal Kick/Kicking Loose Ball,0
J.Gage,Tennessee,WR,Running Into the Kicker,0
J.Gage,Tennessee,WR,Short Free Kick,0
J.Galloway,New England,WR,Low Block,0
J.Hill,San Francisco,WR,Illegal Onside Kick,0
J.Jones,Green Bay,WR,Illegal Blindside Block,0
J.Jones,Green Bay,WR,Tripping,20
J.Jones,Houston,WR,Face Mask (5 Yards),0
J.Knox,Chicago,WR,Running Into the Kicker,5
J.Maclin,Philadelphia,WR,Offensive Pass Interference,40
J.Maclin,Philadelphia,WR,Illegal Forward Pass,0
J.Morgan,San Francisco,WR,Player Out of Bounds on Kick,0
J.Morgan,San Francisco,WR,Defensive Holding,48
J.Morgan,San Francisco,WR,Illegal Use of Hands,5
J.Morgan,San Francisco,WR,Illegal Motion,0
J.Morgan,San Francisco,WR,Chop Block,0
J.Morgan,San Francisco,WR,Roughing the Kicker,0
J.Morgan,San Francisco,WR,Offensive Holding,263
J.Nelson,Green Bay,WR,Face Mask,0
J.Reed,Buffalo,WR,Running Into the Kicker,5
J.Standeford,Detroit,WR,Offensive 12 On-field,5
K.Britt,Tennessee,WR,Disqualification,0
K.Britt,Tennessee,WR,Face Mask,0
K.Britt,Tennessee,WR,Defensive Pass Interference,234
K.Ogletree,Dallas,WR,Fair Catch Interference,0
K.Osgood,Jacksonville,WR,Face Mask (5 Yards),0
K.Osgood,San Diego,WR,Illegal Touch Pass,10
K.Osgood,San Diego,WR,Leverage,0
K.Walter,Houston,WR,Roughing the Passer,45
K.Walter,Houston,WR,Ineligible Downfield Pass,10
K.Walter,Houston,WR,Illegal Receiver Pass,0
K.Washington,Baltimore,WR,Defensive Too Many Men on Field,0
K.Washington,Baltimore,WR,Lowering the Head to Initiate Contact,0
L.Coles,Cincinnati,WR,Delay of Game,65
L.Evans,Buffalo,WR,Horse Collar Tackle,30
L.Fitzgerald,Arizona,WR,Illegal Contact,15
L.Fitzgerald,Arizona,WR,Defensive Holding,51
L.Murphy,Oakland,WR,Invalid Fair Catch Signal,0
L.Murphy,Oakland,WR,Kick Catch Interference,0
L.Murphy,Oakland,WR,Illegal Use of Hands,15
L.Murphy,Oakland,WR,Illegal Forward Handoff,0
L.Murphy,Oakland,WR,Illegal Cut,0
L.Naanee,San Diego,WR,Disqualification,0
L.Naanee,San Diego,WR,Illegal Motion,5
L.Naanee,San Diego,WR,Illegal Wedge,0
L.Sweed,Pittsburgh,WR,Invalid Fair Catch Signal,0
M.Austin,Dallas,WR,Leverage,0
M.Austin,Dallas,WR,Kickoff Out of Bounds,0
M.Austin,Dallas,WR,Illegal Double-Team Block,0
M.Austin,Dallas,WR,Offensive 12 On-field,0
M.Bradley,Kansas City,WR,Illegal Peelback,0
M.Bradley,Kansas City,WR,Roughing the Passer,81
M.Clayton,Baltimore,WR,Short Free Kick,0
M.Clayton,Baltimore,WR,Delay of Game,30
M.Clayton,St. Louis,WR,Illegal Onside Kick,0
M.Clayton,Tampa Bay,WR,Defensive Offside,42
M.Clayton,Tampa Bay,WR,Illegal Formation,16
M.Colston,New Orleans,WR,Illegal Receiver Pass,0
M.Crabtree,San Francisco,WR,False Start,151
M.Floyd,San Diego,WR,Defensive Offside,39
M.Floyd,San Diego,WR,Offensive Holding,323
M.Floyd,San Diego,WR,Offensive 12 On-field,5
M.Jenkins,Atlanta,WR,Encroachment,40
M.Jenkins,Atlanta,WR,Defensive Offside,49
M.Jenkins,Atlanta,WR,Offensive Holding,323
M.Kelly,Washington,WR,Illegal Use of Hands,5
M.Kelly,Washington,WR,Offensive Offside,0
M.Manningham,N.Y. Giants,WR,Offensive Offside,5
M.Manningham,N.Y. Giants,WR,Illegal Blindside Block,0
M.Massaquoi,Cleveland,WR,Horse Collar Tackle,15
M.Muhammad,Carolina,WR,Illegal Motion,0
M.Muhammad,Carolina,WR,Delay of Kickoff,0
M.Muhammad,Carolina,WR,Illegal Receiver Pass,0
M.Purify,Cincinnati,WR,Illegal Motion,5
M.Sims-Walker,Jacksonville,WR,Personal Foul,39
M.Sims-Walker,Jacksonville,WR,Illegal Substitution,0
M.Stovall,Tampa Bay,WR,Illegal Motion,0
M.Stovall,Tampa Bay,WR,Illegal Contact,34
M.Thomas,Jacksonville,WR,Face Mask (15 Yards),45
M.Thomas,Jacksonville,WR,Defensive Holding,33
M.Thomas,Jacksonville,WR,Horse Collar Tackle,15
M.Wallace,Pittsburgh,WR,False Start,214
M.Wallace,Pittsburgh,WR,Disqualification,0
M.Williams,Tampa Bay,WR,Illegal Touch Kick,0
M.Willis,Denver,WR,Illegal Peelback,0
N.Burleson,Seattle,WR,Clipping,0
N.Burleson,Seattle,WR,Offensive 12 On-field,0
N.Washington,Tennessee,WR,Illegal Kick/Kicking Loose Ball,0
N.Washington,Tennessee,WR,Illegal Procedure,0
P.Crayton,Dallas,WR,Defensive Too Many Men on Field,0
P.Garcon,Indianapolis,WR,Illegal Double-Team Block,0
P.Garcon,Indianapolis,WR,Illegal Kick,0
P.Garcon,Indianapolis,WR,Illegal Touch Kick,0
P.Garcon,Indianapolis,WR,Player Out of Bounds on Kick,0
P.Garcon,Indianapolis,WR,Illegal Substitution,5
P.Garcon,Indianapolis,WR,Illegal Forward Handoff,0
P.Garcon,Indianapolis,WR,Illegal Double-Team Block,0
P.Garcon,Indianapolis,WR,Illegal Onside Kick,0
P.Harvin,Minnesota,WR,Interference with Opportunity to Catch,0
P.Harvin,Minnesota,WR,Running Into the Kicker,0
P.Harvin,Minnesota,WR,Face Mask,0
P.Harvin,Minnesota,WR,Illegal Kick,0
P.Turner,Miami,WR,Tripping,0
R.Davis,Chicago,WR,Illegal Touch Pass,5
R.Davis,Chicago,WR,Low Block,25
R.Davis,Chicago,WR,Illegal Kick,0
R.Davis,Chicago,WR,Illegal Peelback,0
R.Meachem,New Orleans,WR,Invalid Fair Catch Signal,0
R.Moss,New England,WR,Lowering the Head to Make Forcible Contact,0
R.Moss,New England,WR,Leverage,0
R.Moss,New England,WR,Chop Block,45
R.Moss,New England,WR,Lowering the Head to Initiate Contact,0
R.Wayne,Indianapolis,WR,Illegal Forward Pass,0
R.Wayne,Indianapolis,WR,Illegal Touch Pass,5
R.Wayne,Indianapolis,WR,Illegal Contact,30
R.Wayne,Indianapolis,WR,Illegal Touch Pass,0
R.White,Atlanta,WR,Illegal Block Above the Waist,46
R.White,Atlanta,WR,Short Free Kick,0
R.White,Atlanta,WR,Horse Collar Tackle,13
R.White,Atlanta,WR,Face Mask (15 Yards),107
R.White,Atlanta,WR,Defensive Delay of Game,0
R.White,Atlanta,WR,Illegal Forward Handoff,0
R.White,Atlanta,WR,Encroachment,15
R.White,Atlanta,WR,Intentional Grounding,30
R.Williams,Dallas,WR,Delay of Kickoff,0
S.Aiken,Cleveland,WR,Defensive Holding,49
S.Aiken,New England,WR,Unnecessary Roughness,56
S.Aiken,New England,WR,Defensive Too Many Men on Field,0
S.Aiken,New England,WR,Leverage,0
S.Breaston,Arizona,WR,Lowering the Head to Initiate Contact,0
S.Breaston,Arizona,WR,Illegal Onside Kick,0
S.Breaston,Arizona,WR,Illegal Procedure,0
S.Breaston,Arizona,WR,Defensive Holding,30
S.Breaston,Arizona,WR,Offensive Holding,425
S.Breaston,Arizona,WR,Illegal Formation,25
S.Holmes,Pittsburgh,WR,Intentional Grounding,0
S.Hurd,Dallas,WR,Fair Catch Interference,0
S.Hurd,Dallas,WR,Kick Catch Interference,0
S.Hurd,Dallas,WR,Player Out of Bounds on Kick,0
S.Johnson,Buffalo,WR,Defensive Pass Interference,403
S.Morey,Arizona,WR,Roughing the Passer,30
S.Moss,Washington,WR,Fair Catch Interference,0
S.Moss,Washington,WR,Defensive Pass Interference,99
S.Moss,Washington,WR,Illegal Receiver Pass,0
