name,team,pos,penalty_name,penalty_yards,total_penalty_yards_by_position,total_penalty_yards_by_player,total_penalty_yards_by_team
S.Spencer,San Francisco,CB,Defensive Delay of Game,5,2902,65,3017
S.Spencer,San Francisco,CB,Offside on Free Kick,15,2902,65,3017
S.Spencer,San Francisco,CB,Leverage,0,2902,65,3017
S.Spencer,San Francisco,CB,Delay of Game,45,2902,65,3017
S.Springs,New England,CB,Ineligible Downfield Kick,10,2902,10,1521
T.Brackenridge,Jacksonville,CB,Defensive Holding,15,2902,15,1152
T.Brackenridge,Jacksonville,CB,Ineligible Downfield Kick,0,2902,15,1152
T.Law,Denver,CB,Disqualification,0,2902,0,1941
T.McGee,Buffalo,CB,Short Free Kick,0,2902,0,2445
T.Williams,Green Bay,CB,Face Mask (15 Yards),45,2902,152,2779
T.Williams,Green Bay,CB,Defensive Offside,76,2902,152,2779
T.Williams,Green Bay,CB,Illegally Kicking Ball,0,2902,152,2779
T.Williams,Green Bay,CB,Taunting,15,2902,152,2779
T.Williams,Green Bay,CB,Chop Block,16,2902,152,2779
V.Davis,Miami,CB,Illegal Procedure,0,2902,152,1485
V.Davis,Miami,CB,Illegally Kicking Ball,0,2902,152,1485
V.Davis,Miami,CB,Delay of Game,16,2902,152,1485
V.Davis,Miami,CB,Leaping,0,2902,152,1485
V.Davis,Miami,CB,Face Mask (5 Yards),0,2902,152,1485
W.Gay,Pittsburgh,CB,Illegal Touch Pass,0,2902,0,2891
W.Gay,Pittsburgh,CB,Illegal Cut,0,2902,0,2891
A.Ball,Dallas,DB,Delay of Kickoff,0,7963,0,3299
A.Ball,Dallas,DB,Offensive 12 On-field,0,7963,0,3299
A.Ball,Dallas,DB,Face Mask (5 Yards),0,7963,0,3299
A.Carroll,N.Y. Jets,DB,Running Into the Kicker,0,7963,0,2426
A.Cromartie,N.Y. Jets,DB,False Start,218,7963,347,2426
A.Cromartie,N.Y. Jets,DB,Illegal Blindside Block,0,7963,347,2426
A.Cromartie,San Diego,DB,Defensive 12 On-field,10,7963,347,2124
A.Cromartie,San Diego,DB,Defensive Pass Interference,119,7963,347,2124
A.Francisco,Indianapolis,DB,Leaping,0,7963,0,2374
A.Madison,Cleveland,DB,Illegal Shift,15,7963,15,2490
A.Molden,Houston,DB,Illegal Motion,5,7963,5,2864
A.Rolle,Arizona,DB,Roughing the Kicker,0,7963,15,2580
A.Rolle,Arizona,DB,Illegal Use of Hands,15,7963,15,2580
A.Rolle,N.Y. Giants,DB,Interference with Opportunity to Catch,0,7963,15,2567
A.Rouse,N.Y. Giants,DB,Illegal Cut,0,7963,0,2567
A.Rouse,N.Y. Giants,DB,Illegal Wedge,0,7963,0,2567
A.Smith,Detroit,DB,Illegal Kick,0,7963,686,3435
A.Smith,Jacksonville,DB,Clipping,0,7963,686,1152
A.Smith,Jacksonville,DB,Offside on Free Kick,0,7963,686,1152
A.Smith,St. Louis,DB,Defensive Holding,40,7963,686,3223
B.Fletcher,St. Louis,DB,Leaping,11,7963,31,3223
B.Fletcher,St. Louis,DB,Ineligible Downfield Kick,0,7963,31,3223
B.Fletcher,St. Louis,DB,Defensive 12 On-field,10,7963,31,3223
B.Fletcher,St. Louis,DB,Tripping,10,7963,31,3223
B.Johnson,N.Y. Giants,DB,Illegal Cut,0,7963,167,2567
B.Johnson,N.Y. Giants,DB,Illegal Peelback,0,7963,167,2567
B.Johnson,N.Y. Giants,DB,Illegal Shift,4,7963,167,2567
B.Johnson,N.Y. Giants,DB,Illegal Shift,10,7963,167,2567
B.Lockett,New England,DB,Illegal Double-Team Block,0,7963,0,1521
B.Lockett,New England,DB,Illegal Cut,0,7963,0,1521
B.McCain,Houston,DB,Illegal Touch Kick,10,7963,140,2864
B.McCain,Houston,DB,Face Mask (15 Yards),60,7963,140,2864
B.McCain,Houston,DB,Offensive Pass Interference,70,7963,140,2864
B.McCain,Houston,DB,Illegal Substitution,0,7963,140,2864
B.McDonald,Cleveland,DB,Illegal Peelback,0,7963,0,2490
B.McDonald,Cleveland,DB,Disqualification,0,7963,0,2490
B.McDonald,Cleveland,DB,Illegal Touch Kick,0,7963,0,2490
B.McDonald,Cleveland,DB,Player Out of Bounds on Punt,0,7963,0,2490
B.McDonald,Cleveland,DB,Illegal Forward Handoff,0,7963,0,2490
B.McGowan,New England,DB,Interference with Opportunity to Catch,0,7963,0,1521
B.Meriweather,New England,DB,Offensive Too Many Men on Field,0,7963,0,1521
B.Underwood,Green Bay,DB,Kick Catch Interference,0,7963,15,2779
B.Underwood,Green Bay,DB,Illegal Procedure,0,7963,15,2779
B.Underwood,Green Bay,DB,Fair Catch Interference,15,7963,15,2779
B.Williams,Atlanta,DB,Running Into the Kicker,5,7963,70,2397
C.Brown,N.Y. Giants,DB,Invalid Fair Catch Signal,0,7963,35,2567
C.Brown,N.Y. Giants,DB,Defensive Offside,30,7963,35,2567
C.Brown,N.Y. Giants,DB,Offensive 12 On-field,0,7963,35,2567
C.Brown,N.Y. Giants,DB,Offensive Offside,0,7963,35,2567
C.Brown,N.Y. Giants,DB,Fair Catch Interference,0,7963,35,2567
C.Carr,Baltimore,DB,Illegal Use of Hands,0,7963,20,2545
C.Carr,Baltimore,DB,Illegal Onside Kick,0,7963,20,2545
C.Carr,Baltimore,DB,Low Block,0,7963,20,2545
C.Carr,Baltimore,DB,Fair Catch Interference,0,7963,20,2545
C.Carr,Baltimore,DB,Illegal Use of Hands,20,7963,20,2545
C.Clemons,Miami,DB,Ineligible Downfield Kick,0,7963,0,1485
C.Crocker,Cincinnati,DB,Illegal Kick/Kicking Loose Ball,0,7963,0,2402
C.Dahl,St. Louis,DB,Ineligible Downfield Pass,0,7963,83,3223
C.Dahl,St. Louis,DB,Leaping,0,7963,83,3223
C.Dahl,St. Louis,DB,Unnecessary Roughness,83,7963,83,3223
C.Dahl,St. Louis,DB,Illegal Kick/Kicking Loose Ball,0,7963,83,3223
C.Hope,Tennessee,DB,Kick Catch Interference,0,7963,0,2041
C.Hope,Tennessee,DB,Fair Catch Interference,0,7963,0,2041
C.Horton,Washington,DB,Taunting,15,7963,65,2620
C.Horton,Washington,DB,Offensive Pass Interference,50,7963,65,2620
C.Jackson,Atlanta,DB,Illegal Forward Handoff,0,7963,0,2397
C.McAlister,New Orleans,DB,Illegal Touch Kick,5,7963,5,2485
C.Munnerlyn,Carolina,DB,Roughing the Kicker,0,7963,35,1229
C.Munnerlyn,Carolina,DB,Illegal Motion,5,7963,35,1229
C.Munnerlyn,Carolina,DB,Illegal Bat,0,7963,35,1229
C.Munnerlyn,Carolina,DB,Kickoff Out of Bounds,0,7963,35,1229
C.Munnerlyn,Carolina,DB,Illegal Contact,30,7963,35,1229
C.Ndukwe,Cincinnati,DB,Illegal Procedure,0,7963,0,2402
C.Ndukwe,Cincinnati,DB,Offensive Too Many Men on Field,0,7963,0,2402
C.Owens,Atlanta,DB,Unnecessary Roughness,110,7963,110,2397
C.Taylor,San Francisco,DB,Defensive Holding,47,7963,47,3017
C.Tillman,Chicago,DB,Interference with Opportunity to Catch,0,7963,451,2150
C.Tillman,Chicago,DB,Illegal Forward Pass,0,7963,451,2150
C.Tillman,Chicago,DB,Illegal Block Above the Waist,73,7963,451,2150
C.Tillman,Chicago,DB,Offensive Holding,378,7963,451,2150
C.Tillman,Chicago,DB,Delay of Kickoff,0,7963,451,2150
C.Williams,Tennessee,DB,Taunting,0,7963,278,2041
Claude Spillman,San Diego,DB,Offensive Pass Interference,60,7963,60,2124
D.Barber,Houston,DB,Fair Catch Interference,30,7963,30,2864
D.Bly,San Francisco,DB,Fair Catch Interference,0,7963,54,3017
D.Bly,San Francisco,DB,Offensive Pass Interference,30,7963,54,3017
D.Bly,San Francisco,DB,Illegal Procedure,0,7963,54,3017
D.Bly,San Francisco,DB,Intentional Grounding,24,7963,54,3017
D.Faggins,Detroit,DB,Offensive Holding,287,7963,287,3435
D.Florence,Buffalo,DB,Illegal Double-Team Block,0,7963,45,2445
D.Florence,Buffalo,DB,Lowering the Head to Initiate Contact,0,7963,45,2445
D.Florence,Buffalo,DB,Ineligible Downfield Pass,15,7963,45,2445
D.Florence,Buffalo,DB,Fair Catch Interference,0,7963,45,2445
D.Florence,Buffalo,DB,Defensive Holding,30,7963,45,2445
D.Foxworth,Baltimore,DB,Illegal Cut,0,7963,10,2545
D.Foxworth,Baltimore,DB,Kickoff Out of Bounds,0,7963,10,2545
D.Foxworth,Baltimore,DB,Running Into the Kicker,0,7963,10,2545
D.Foxworth,Baltimore,DB,Illegal Kick/Kicking Loose Ball,0,7963,10,2545
D.Foxworth,Baltimore,DB,Offside on Free Kick,10,7963,10,2545
D.Goldson,San Francisco,DB,Illegal Forward Handoff,0,7963,501,3017
D.Goldson,San Francisco,DB,Offensive Too Many Men on Field,0,7963,501,3017
D.Goldson,San Francisco,DB,Defensive Pass Interference,225,7963,501,3017
D.Goldson,San Francisco,DB,Illegally Kicking Ball,0,7963,501,3017
D.Goldson,San Francisco,DB,False Start,276,7963,501,3017
D.Hall,Indianapolis,DB,Illegal Substitution,0,7963,0,2374
D.Jones,Jacksonville,DB,Illegal Wedge,0,7963,5,1152
D.Lowery,N.Y. Jets,DB,Intentional Grounding,36,7963,36,2426
D.Lowery,N.Y. Jets,DB,Ineligible Downfield Pass,0,7963,36,2426
D.Lowery,N.Y. Jets,DB,Illegal Blindside Block,0,7963,36,2426
D.Martin,Green Bay,DB,Kickoff Out of Bounds,0,7963,10,2779
D.Martin,Green Bay,DB,Offensive Pass Interference,10,7963,10,2779
D.Martin,Green Bay,DB,Leaping,0,7963,10,2779
D.Martin,Green Bay,DB,Illegal Peelback,0,7963,10,2779
D.Revis,N.Y. Jets,DB,Offside on Free Kick,0,7963,5,2426
D.Revis,N.Y. Jets,DB,Player Out of Bounds on Kick,0,7963,5,2426
D.Revis,N.Y. Jets,DB,Ineligible Downfield Kick,5,7963,5,2426
D.Revis,N.Y. Jets,DB,Defensive Too Many Men on Field,0,7963,5,2426
D.Roberson,Tampa Bay,DB,Leverage,0,7963,0,2548
D.Smith,Detroit,DB,Roughing the Passer,103,7963,113,3435
D.Smith,Detroit,DB,Illegal Forward Pass,0,7963,113,3435
D.Stewart,St. Louis,DB,False Start,197,7963,207,3223
D.Strickland,N.Y. Jets,DB,Illegal Touch Kick,0,7963,0,2426
D.Townsend,Pittsburgh,DB,Offensive Holding,390,7963,400,2891
D.Townsend,Pittsburgh,DB,Illegal Substitution,10,7963,400,2891
D.Wesley,Carolina,DB,Low Block,0,7963,0,1229
D.Wesley,Carolina,DB,Lowering the Head to Make Forcible Contact,0,7963,0,1229
E.Berry,Kansas City,DB,Illegal Cut,0,7963,0,2002
E.Brock,Atlanta,DB,Offensive Pass Interference,10,7963,10,2397
E.Frampton,Minnesota,DB,Illegal Onside Kick,0,7963,87,2801
E.Frampton,Minnesota,DB,Defensive Offside,72,7963,87,2801
E.Frampton,Minnesota,DB,Clipping,15,7963,87,2801
E.Lankster,Buffalo,DB,Player Out of Bounds on Kick,0,7963,0,2445
E.Mack,Tampa Bay,DB,Delay of Kickoff,0,7963,0,2548
E.Wright,Cleveland,DB,Illegal Receiver Pass,0,7963,0,2490
E.Wright,Cleveland,DB,Illegal Blindside Block,0,7963,0,2490
E.Wright,Cleveland,DB,Lowering the Head to Initiate Contact,0,7963,0,2490
E.Wright,Cleveland,DB,Illegal Touch Kick,0,7963,0,2490
E.Wright,Cleveland,DB,Leverage,0,7963,0,2490
E.Wright,Cleveland,DB,Offensive Offside,0,7963,0,2490
F.Bennett,Houston,DB,Illegal Peelback,0,7963,0,2864
F.Walker,Baltimore,DB,Intentional Grounding,42,7963,97,2545
F.Walker,Baltimore,DB,Lowering the Head to Initiate Contact,0,7963,97,2545
F.Walker,Baltimore,DB,Leverage,0,7963,97,2545
F.Walker,Baltimore,DB,Illegal Kick/Kicking Loose Ball,0,7963,97,2545
F.Walker,Baltimore,DB,Encroachment,25,7963,97,2545
F.Walker,Baltimore,DB,Neutral Zone Infraction,20,7963,97,2545
F.Walker,Baltimore,DB,Illegal Substitution,10,7963,97,2545
F.Washington,Baltimore,DB,Personal Foul,71,7963,90,2545
F.Washington,Baltimore,DB,Personal Foul,19,7963,90,2545
Gi.Wilson,Miami,DB,Kick Catch Interference,0,7963,0,1485
Gi.Wilson,Miami,DB,Defensive Too Many Men on Field,0,7963,0,1485
H.Eugene,Oakland,DB,Neutral Zone Infraction,42,7963,129,2033
H.Eugene,Oakland,DB,Personal Foul,72,7963,129,2033
H.Eugene,Oakland,DB,Interference with Opportunity to Catch,0,7963,129,2033
H.Eugene,Oakland,DB,Illegal Formation,15,7963,129,2033
J.Allen,Miami,DB,Interference with Opportunity to Catch,15,7963,63,1485
J.Bell,Green Bay,DB,Interference with Opportunity to Catch,0,7963,249,2779
J.Burnett,Pittsburgh,DB,Offensive Pass Interference,40,7963,40,2891
J.Burnett,Pittsburgh,DB,Interference with Opportunity to Catch,0,7963,40,2891
J.Busing,Houston,DB,Face Mask (5 Yards),0,7963,5,2864
J.Busing,Houston,DB,Illegal Shift,5,7963,5,2864
J.Butler,St. Louis,DB,Defensive Pass Interference,145,7963,145,3223
J.Corto,Buffalo,DB,Intentional Grounding,0,7963,83,2445
J.Corto,Buffalo,DB,Defensive Offside,83,7963,83,2445
J.Fudge,Atlanta,DB,Delay of Game,70,7963,70,2397
J.Haden,Cleveland,DB,Face Mask,0,7963,0,2490
J.King,St. Louis,DB,False Start,183,7963,754,3223
J.King,St. Louis,DB,Encroachment,25,7963,754,3223
J.King,St. Louis,DB,Offensive Holding,324,7963,754,3223
J.King,St. Louis,DB,Tripping,0,7963,754,3223
J.Lacey,Indianapolis,DB,Tripping,20,7963,20,2374
J.Lacey,Indianapolis,DB,Illegal Cut,0,7963,20,2374
J.Lacey,Indianapolis,DB,Illegal Blindside Block,0,7963,20,2374
J.Pugh,Carolina,DB,Illegal Shift,10,7963,10,1229
J.Sanders,New England,DB,Leverage,0,7963,20,1521
J.Sanders,New England,DB,Invalid Fair Catch Signal,0,7963,20,1521
J.Sanders,New England,DB,Offensive Pass Interference,20,7963,20,1521
J.Tryon,Indianapolis,DB,Delay of Game,25,7963,232,2374
J.Tryon,Washington,DB,Player Out of Bounds on Punt,0,7963,232,2620
J.Tryon,Washington,DB,Running Into the Kicker,0,7963,232,2620
J.Tryon,Washington,DB,Lowering the Head to Make Forcible Contact,0,7963,232,2620
J.Tryon,Washington,DB,Defensive Pass Interference,207,7963,232,2620
J.Wade,Detroit,DB,Unsportsmanlike Conduct,42,7963,42,3435
J.Wade,Detroit,DB,Illegal Wedge,0,7963,42,3435
J.Wade,St. Louis,DB,Kick Catch Interference,0,7963,42,3223
J.Wade,St. Louis,DB,Horse Collar Tackle,0,7963,42,3223
J.Wilhite,New England,DB,Offensive Holding,344,7963,344,1521
J.Wilson,Baltimore,DB,Player Out of Bounds on Kick,0,7963,15,2545
J.Wilson,Baltimore,DB,Lowering the Head to Make Forcible Contact,0,7963,15,2545
J.Wilson,Seattle,DB,Disqualification,15,7963,15,2119
K.Arrington,New England,DB,Roughing the Kicker,0,7963,110,1521
K.Arrington,New England,DB,Defensive Pass Interference,110,7963,110,1521
K.Barnes,Washington,DB,Personal Foul,43,7963,43,2620
K.Coleman,Philadelphia,DB,Running Into the Kicker,0,7963,55,2483
K.Cox,Jacksonville,DB,Illegal Peelback,0,7963,0,1152
K.Cox,Jacksonville,DB,Illegal Bat,0,7963,0,1152
K.Dockery,N.Y. Giants,DB,Illegal Forward Pass,0,7963,51,2567
K.Dockery,N.Y. Giants,DB,Illegal Formation,10,7963,51,2567
K.Dockery,N.Y. Giants,DB,Ineligible Downfield Pass,0,7963,51,2567
K.Dockery,N.Y. Giants,DB,Offensive Pass Interference,41,7963,51,2567
K.Dockery,St. Louis,DB,Illegal Kick/Kicking Loose Ball,0,7963,51,3223
K.Ellison,San Diego,DB,Defensive Too Many Men on Field,0,7963,0,2124
K.Ellison,San Diego,DB,Tripping,0,7963,0,2124
K.Hamlin,Baltimore,DB,Illegal Touch Kick,0,7963,480,2545
K.Hamlin,Dallas,DB,Face Mask (5 Yards),0,7963,480,3299
K.Hamlin,Dallas,DB,Offensive Holding,480,7963,480,3299
K.Hayden,Indianapolis,DB,Chop Block,0,7963,0,2374
K.Hayden,Indianapolis,DB,Defensive Delay of Game,0,7963,0,2374
K.Hayden,Indianapolis,DB,Lowering the Head to Make Forcible Contact,0,7963,0,2374
K.Hayden,Indianapolis,DB,Illegal Onside Kick,0,7963,0,2374
K.Hebert,Cincinnati,DB,Interference with Opportunity to Catch,15,7963,15,2402
K.Hebert,Cincinnati,DB,Player Out of Bounds on Kick,0,7963,15,2402
K.Hobbs,Detroit,DB,Offensive Too Many Men on Field,0,7963,0,3435
K.Jennings,Seattle,DB,Illegal Touch Kick,0,7963,0,2119
K.Lewis,Kansas City,DB,Defensive Offside,35,7963,35,2002
K.Moore,Washington,DB,Kick Catch Interference,0,7963,0,2620
K.Moore,Washington,DB,Illegal Double-Team Block,0,7963,0,2620
K.Paymah,Minnesota,DB,Chop Block,0,7963,0,2801
K.Paymah,Minnesota,DB,Interference with Opportunity to Catch,0,7963,0,2801
K.Paymah,Minnesota,DB,Kick Catch Interference,0,7963,0,2801
K.Payne,Chicago,DB,Unnecessary Roughness,118,7963,118,2150
K.Phillips,N.Y. Giants,DB,Illegal Kick/Kicking Loose Ball,0,7963,0,2567
K.Smith,San Francisco,DB,Illegally Kicking Ball,0,7963,0,3017
K.Wilson,N.Y. Jets,DB,Illegal Blindside Block,0,7963,0,2426
K.Wilson,N.Y. Jets,DB,Illegal Receiver Pass,0,7963,0,2426
L.Bodden,New England,DB,Illegal Kick,0,7963,0,1521
L.Bodden,New England,DB,Fair Catch Interference,0,7963,0,1521
L.Sheppard,Minnesota,DB,Offensive Too Many Men on Field,0,7963,10,2801
L.Torrence,New Orleans,DB,Taunting,0,7963,0,2485
M.Adams,Arizona,DB,Defensive Offside,65,7963,128,2580
M.Adams,Arizona,DB,Illegal Formation,20,7963,128,2580
M.Adams,Arizona,DB,Illegal Peelback,0,7963,128,2580
M.Adams,Arizona,DB,Defensive Offside,25,7963,128,2580
M.Adams,Arizona,DB,Illegal Procedure,0,7963,128,2580
M.Adams,Arizona,DB,Illegal Forward Pass,0,7963,128,2580
M.Hamlin,Dallas,DB,False Start,203,7963,203,3299
M.Jenkins,New Orleans,DB,Lowering the Head to Make Forcible Contact,0,7963,585,2485
M.Jenkins,New Orleans,DB,Illegal Block Above the Waist,73,7963,585,2485
M.Jenkins,New Orleans,DB,Player Out of Bounds on Punt,5,7963,585,2485
M.Jenkins,New Orleans,DB,Low Block,0,7963,585,2485
M.Leggett,Kansas City,DB,Kick Catch Interference,0,7963,0,2002
M.Trent,Cincinnati,DB,Illegal Crackback,0,7963,0,2402
M.Trent,Cincinnati,DB,Roughing the Kicker,0,7963,0,2402
M.Trent,Cincinnati,DB,Running Into the Kicker,0,7963,0,2402
M.White,Dallas,DB,Roughing the Passer,57,7963,62,3299
M.White,Detroit,DB,Clipping,0,7963,62,3435
M.White,Detroit,DB,Running Into the Kicker,5,7963,62,3435
N.Sorensen,Cleveland,DB,Short Free Kick,0,7963,0,2490
O.Atogwe,St. Louis,DB,Illegal Procedure,0,7963,0,3223
O.Atogwe,St. Louis,DB,Illegal Peelback,0,7963,0,3223
P.Buchanon,Detroit,DB,Illegal Bat,0,7963,211,3435
P.Buchanon,Detroit,DB,False Start,211,7963,211,3435
P.Cox,Denver,DB,Illegal Kick,0,7963,0,1941
P.Prioleau,New Orleans,DB,Interference with Opportunity to Catch,0,7963,10,2485
P.Prioleau,New Orleans,DB,Offside on Free Kick,10,7963,10,2485
Q.Butler,St. Louis,DB,Illegal Touch Pass,5,7963,50,3223
Q.Butler,St. Louis,DB,Illegal Forward Pass,0,7963,50,3223
Q.Butler,St. Louis,DB,Roughing the Passer,45,7963,50,3223
Q.Demps,Philadelphia,DB,Taunting,0,7963,30,2483
Q.Demps,Philadelphia,DB,Player Out of Bounds on Punt,0,7963,30,2483
Q.Demps,Philadelphia,DB,Neutral Zone Infraction,30,7963,30,2483
Q.Teal,Carolina,DB,Illegal Kick,0,7963,0,1229
R.Brown,Arizona,DB,False Start,206,7963,206,2580
R.Colclough,Kansas City,DB,Illegal Onside Kick,0,7963,0,2002
R.Corner,Buffalo,DB,Leverage,0,7963,70,2445
R.Corner,Buffalo,DB,Chop Block,30,7963,70,2445
R.Corner,Buffalo,DB,Illegal Block Above the Waist,40,7963,70,2445
R.Corner,Buffalo,DB,Defensive Delay of Game,0,7963,70,2445
R.Corner,Buffalo,DB,Invalid Fair Catch Signal,0,7963,70,2445
R.Langford,Kansas City,DB,Illegal Kick,0,7963,0,2002
R.Lewis,Seattle,DB,Illegal Kick,0,7963,21,2119
R.Ventrone,Cleveland,DB,Roughing the Passer,33,7963,33,2490
S.Considine,Jacksonville,DB,Illegal Kick,0,7963,10,1152
S.Considine,Jacksonville,DB,Intentional Grounding,10,7963,10,1152
S.Gregory,San Diego,DB,Tripping,0,7963,0,2124
S.Gregory,San Diego,DB,Face Mask,0,7963,0,2124
T.Branch,Oakland,DB,Ineligible Downfield Pass,0,7963,30,2033
T.Branch,Oakland,DB,Delay of Kickoff,0,7963,30,2033
T.Branch,Oakland,DB,Offensive Pass Interference,30,7963,30,2033
T.Brown,San Francisco,DB,Kick Catch Interference,0,7963,79,3017
T.Brown,San Francisco,DB,Face Mask,0,7963,79,3017
T.Brown,San Francisco,DB,Defensive Holding,60,7963,79,3017
T.Brown,San Francisco,DB,Leaping,0,7963,79,3017
T.Carter,Denver,DB,Unnecessary Roughness,138,7963,168,1941
T.Carter,Pittsburgh,DB,Defensive Holding,30,7963,168,2891
T.Carter,Pittsburgh,DB,Illegal Kick,0,7963,168,2891
T.Culver,Miami,DB,Illegal Motion,5,7963,5,1485
T.Culver,Miami,DB,Illegal Kick/Kicking Loose Ball,0,7963,5,1485
T.Hill,Atlanta,DB,Running Into the Kicker,0,7963,0,2397
T.Jennings,Indianapolis,DB,Defensive Too Many Men on Field,0,7963,0,2374
T.Mays,San Francisco,DB,Illegal Double-Team Block,0,7963,0,3017
T.Newman,Dallas,DB,Player Out of Bounds on Kick,0,7963,25,3299
T.Newman,Dallas,DB,Illegal Formation,15,7963,25,3299
T.Newman,Dallas,DB,Illegal Kick,10,7963,25,3299
T.Newman,Dallas,DB,Illegal Substitution,0,7963,25,3299
T.Nolan,Houston,DB,Delay of Kickoff,0,7963,0,2864
T.Porter,New Orleans,DB,Illegal Crackback,0,7963,65,2485
T.Porter,New Orleans,DB,Roughing the Passer,45,7963,65,2485
T.Porter,New Orleans,DB,Tripping,20,7963,65,2485
T.Thomas,N.Y. Giants,DB,Intentional Grounding,46,7963,61,2567
T.Thomas,N.Y. Giants,DB,Taunting,0,7963,61,2567
T.Thomas,N.Y. Giants,DB,Roughing the Kicker,15,7963,61,2567
T.Wheatley,New England,DB,Intentional Grounding,14,7963,14,1521
V.Fuller,Tennessee,DB,Unsportsmanlike Conduct,100,7963,100,2041
V.Fuller,Tennessee,DB,Leaping,0,7963,100,2041
V.Harris,Philadelphia,DB,Tripping,10,7963,277,2483
V.Harris,Philadelphia,DB,Illegal Procedure,0,7963,277,2483
V.Harris,Philadelphia,DB,Kick Catch Interference,0,7963,277,2483
V.Harris,Philadelphia,DB,Offensive Holding,267,7963,277,2483
W.Allen,Miami,DB,Illegal Touch Pass,5,7963,25,1485
W.Allen,Miami,DB,Offensive Too Many Men on Field,0,7963,25,1485
W.Allen,Miami,DB,Illegal Kick,0,7963,25,1485
W.James,Detroit,DB,Illegal Blindside Block,0,7963,31,3435
W.James,Detroit,DB,Illegal Contact,31,7963,31,3435
W.McFadden,Oakland,DB,Illegal Receiver Pass,0,7963,0,2033
Z.Bowman,Chicago,DB,Illegal Crackback,0,7963,0,2150
Z.Bowman,Chicago,DB,Clipping,0,7963,0,2150
Z.Bowman,Chicago,DB,Roughing the Kicker,0,7963,0,2150
Z.Bowman,Chicago,DB,Illegal Forward Handoff,0,7963,0,2150
A.Brown,Chicago,DE,Illegal Use of Hands,31,8321,272,2150
A.Brown,Chicago,DE,Offensive 12 On-field,0,8321,272,2150
A.Brown,Chicago,DE,Illegal Touch Kick,5,8321,272,2150
A.Brown,Chicago,DE,Taunting,0,8321,272,2150
A.Brown,Chicago,DE,Unnecessary Roughness,149,8321,272,2150
A.Brown,Chicago,DE,Defensive Pass Interference,87,8321,272,2150
A.Carter,Washington,DE,Player Out of Bounds on Punt,0,8321,0,2620
A.Carter,Washington,DE,Offensive Offside,0,8321,0,2620
A.Kampman,Green Bay,DE,Illegal Touch Pass,0,8321,0,2779
A.Odom,Cincinnati,DE,Face Mask (5 Yards),0,8321,0,2402
A.Ogunleye,Chicago,DE,Offensive 12 On-field,5,8321,30,2150
A.Ogunleye,Chicago,DE,Delay of Game,25,8321,30,2150
A.Ogunleye,Chicago,DE,Ineligible Downfield Pass,0,8321,30,2150
A.Schobel,Buffalo,DE,Tripping,10,8321,25,2445
A.Schobel,Buffalo,DE,Low Block,15,8321,25,2445
A.Smith,Houston,DE,Face Mask (5 Yards),0,8321,686,2864
A.Smith,Houston,DE,Offensive Holding,364,8321,686,2864
A.Smith,Houston,DE,Offensive 12 On-field,0,8321,686,2864
A.Smith,Houston,DE,Illegal Peelback,0,8321,686,2864
A.Smith,Houston,DE,Illegal Bat,0,8321,686,2864
A.Smith,Houston,DE,Leverage,0,8321,686,2864
A.Smith,Houston,DE,Leaping,0,8321,686,2864
A.Smith,Houston,DE,Personal Foul,45,8321,686,2864
A.Smith,Houston,DE,Illegal Contact,17,8321,686,2864
A.Smith,Houston,DE,Illegal Formation,19,8321,686,2864
B.Robison,Minnesota,DE,Leaping,0,8321,15,2801
B.Robison,Minnesota,DE,Defensive 12 On-field,10,8321,15,2801
B.Robison,Minnesota,DE,Illegal Touch Kick,5,8321,15,2801
C.Avril,Detroit,DE,Leaping,0,8321,375,3435
C.Avril,Detroit,DE,Offensive Pass Interference,50,8321,375,3435
C.Avril,Detroit,DE,Defensive Pass Interference,320,8321,375,3435
C.Avril,Detroit,DE,Defensive Too Many Men on Field,0,8321,375,3435
C.Avril,Detroit,DE,Running Into the Kicker,5,8321,375,3435
C.Bryan,Detroit,DE,Lowering the Head to Make Forcible Contact,0,8321,0,3435
C.Campbell,Arizona,DE,Face Mask (15 Yards),15,8321,78,2580
C.Campbell,Arizona,DE,Offside on Free Kick,5,8321,78,2580
C.Campbell,Arizona,DE,Kickoff Out of Bounds,0,8321,78,2580
C.Campbell,Arizona,DE,Unnecessary Roughness,58,8321,78,2580
C.Canty,N.Y. Giants,DE,Clipping,0,8321,0,2567
C.Clemons,Philadelphia,DE,Illegal Touch Kick,0,8321,0,2483
